"DateTime","Users","Users Trend","In-Game"
"2023-11-21 22:00:00",21608267,22200737,5366993
"2023-11-21 22:10:00",21313499,22201153,5260378
"2023-11-21 22:20:00",21056708,22201649,5170548
"2023-11-21 22:30:00",20835849,22202137,5091623
"2023-11-21 22:40:00",20616752,22202390,5006246
"2023-11-21 22:50:00",20391273,22202508,4915287
"2023-11-21 23:00:00",20174150,22202603,4826801
"2023-11-21 23:10:00",19965522,22219573,4743962
"2023-11-21 23:20:00",19776412,22223670,4670462
"2023-11-21 23:30:00",19608414,22225680,4611093
"2023-11-21 23:40:00",19492430,22227310,4565280
"2023-11-21 23:50:00",19386914,22228689,4520024
"2023-11-22 00:00:00",19323370,22229787,4485944
"2023-11-22 00:10:00",19234911,22230327,4433255
"2023-11-22 00:20:00",19224837,22231096,4412602
"2023-11-22 00:30:00",19213754,22231648,4395578
"2023-11-22 00:40:00",19232475,22231697,4399206
"2023-11-22 00:50:00",19258765,22231791,4406044
"2023-11-22 01:00:00",19297932,22231916,4411740
"2023-11-22 01:10:00",19338375,22232088,4432191
"2023-11-22 01:20:00",19379408,22232330,4438287
"2023-11-22 01:30:00",19415751,22232605,4456764
"2023-11-22 01:40:00",19446948,22232948,4481875
"2023-11-22 01:50:00",19500122,22233441,4513295
"2023-11-22 02:00:00",19560377,22234060,4541190
"2023-11-22 02:10:00",19623024,22234848,4574322
"2023-11-22 02:20:00",19701442,22235807,4610465
"2023-11-22 02:30:00",19749849,22236852,4639279
"2023-11-22 02:40:00",19779201,22238034,4663257
"2023-11-22 02:50:00",19795269,22239381,4676085
"2023-11-22 03:00:00",19772486,22240848,4678189
"2023-11-22 03:10:00",19697397,22242528,4671885
"2023-11-22 03:20:00",19683193,22244706,4669119
"2023-11-22 03:30:00",19635445,22246973,4656959
"2023-11-22 03:40:00",19614629,22249449,4646012
"2023-11-22 03:50:00",19616370,22252081,4636215
"2023-11-22 04:00:00",19657975,22255009,4629919
"2023-11-22 04:10:00",19745127,22258092,4661303
"2023-11-22 04:20:00",19877786,22261473,4722633
"2023-11-22 04:30:00",19952142,22264853,4767920
"2023-11-22 04:40:00",19967103,22268364,4794704
"2023-11-22 04:50:00",19949289,22271942,4802313
"2023-11-22 05:00:00",19876299,22275620,4788626
"2023-11-22 05:10:00",19764989,22279497,4756454
"2023-11-22 05:20:00",19639852,22283411,4724571
"2023-11-22 05:30:00",19447536,22287331,4666211
"2023-11-22 05:40:00",19353864,22291772,4623313
"2023-11-22 05:50:00",19231391,22296120,4570370
"2023-11-22 06:00:00",19147062,22300494,4525808
"2023-11-22 06:10:00",19065592,22304841,4482929
"2023-11-22 06:20:00",19007851,22309249,4456337
"2023-11-22 06:30:00",18960849,22313649,4431349
"2023-11-22 06:40:00",18936995,22318055,4412478
"2023-11-22 06:50:00",18926547,22322479,4400719
"2023-11-22 07:00:00",18936235,22326875,4390744
"2023-11-22 07:10:00",18970290,22331198,4388565
"2023-11-22 07:20:00",19022362,22335467,4396191
"2023-11-22 07:30:00",19049667,22339662,4397877
"2023-11-22 07:40:00",19082421,22343871,4400283
"2023-11-22 07:50:00",19210719,22348291,4434580
"2023-11-22 08:00:00",19329827,22352493,4448187
"2023-11-22 08:10:00",19419083,22356601,4479561
"2023-11-22 08:20:00",19557791,22360630,4522108
"2023-11-22 08:30:00",19670738,22364676,4556020
"2023-11-22 08:40:00",19795626,22368739,4588159
"2023-11-22 08:50:00",19908266,22372666,4612949
"2023-11-22 09:00:00",20025929,22376572,4622598
"2023-11-22 09:10:00",20162998,22380390,4642205
"2023-11-22 09:20:00",20334115,22384129,4665830
"2023-11-22 09:30:00",20435920,22387581,4680873
"2023-11-22 09:40:00",20621250,22390997,4708909
"2023-11-22 09:50:00",20822621,22394311,4749820
"2023-11-22 10:00:00",20978813,22397537,4783119
"2023-11-22 10:10:00",21191891,22400675,4845950
"2023-11-22 10:20:00",21398837,22403758,4903319
"2023-11-22 10:30:00",21645394,22407020,4974555
"2023-11-22 10:40:00",21873442,22409968,5048103
"2023-11-22 10:50:00",22137208,22412824,5142335
"2023-11-22 11:00:00",22407902,22415509,5237236
"2023-11-22 11:10:00",22713649,22418198,5380685
"2023-11-22 11:20:00",23024024,22420848,5517394
"2023-11-22 11:30:00",23334595,22423306,5655067
"2023-11-22 11:40:00",23648832,22425846,5802927
"2023-11-22 11:50:00",23998798,22428518,5958819
"2023-11-22 12:00:00",24306750,22430920,6099777
"2023-11-22 12:10:00",24664572,22433276,6285033
"2023-11-22 12:20:00",25030162,22435595,6468769
"2023-11-22 12:30:00",25358852,22437717,6626631
"2023-11-22 12:40:00",25705159,22440057,6797017
"2023-11-22 12:50:00",26065586,22442279,6962151
"2023-11-22 13:00:00",26438760,22444424,7135375
"2023-11-22 13:10:00",26765664,22446546,7300478
"2023-11-22 13:20:00",27073653,22448615,7462035
"2023-11-22 13:30:00",27366078,22450951,7600866
"2023-11-22 13:40:00",27673798,22453321,7743198
"2023-11-22 13:50:00",27878441,22455417,7828988
"2023-11-22 14:00:00",28038524,22457379,7879470
"2023-11-22 14:10:00",28169920,22459503,7924595
"2023-11-22 14:20:00",28251673,22461611,7945870
"2023-11-22 14:30:00",28260823,22463739,7940079
"2023-11-22 14:40:00",28229345,22465858,7902699
"2023-11-22 14:50:00",28159898,22467968,7837479
"2023-11-22 15:00:00",27977056,22469983,7713271
"2023-11-22 15:10:00",27635230,22471995,7544455
"2023-11-22 15:20:00",27445633,22473960,7442779
"2023-11-22 15:30:00",27209365,22475998,7324635
"2023-11-22 15:40:00",26928248,22478091,7200894
"2023-11-22 15:50:00",26680949,22480253,7090335
"2023-11-22 16:00:00",26487633,22482483,6989603
"2023-11-22 16:10:00",26206083,22484581,6873441
"2023-11-22 16:20:00",26003256,22486506,6789295
"2023-11-22 16:30:00",25832912,22488496,6721767
"2023-11-22 16:40:00",25707300,22490518,6670553
"2023-11-22 16:50:00",25585916,22492463,6626741
"2023-11-22 17:00:00",25494972,22494431,6576195
"2023-11-22 17:10:00",25396404,22496311,6538098
"2023-11-22 17:20:00",25341345,22498021,6520357
"2023-11-22 17:30:00",25286625,22499623,6515880
"2023-11-22 17:40:00",25272736,22501271,6522686
"2023-11-22 17:50:00",25259531,22502750,6521973
"2023-11-22 18:00:00",25245433,22504050,6518275
"2023-11-22 18:10:00",25201696,22505156,6516859
"2023-11-22 18:20:00",25194430,22506179,6525447
"2023-11-22 18:30:00",25172717,22507067,6529812
"2023-11-22 18:40:00",25155829,22507880,6538144
"2023-11-22 18:50:00",25105453,22508455,6534454
"2023-11-22 19:00:00",25095810,22509076,6530334
"2023-11-22 19:10:00",25024148,22509446,6530929
"2023-11-22 19:20:00",24976068,22509829,6534733
"2023-11-22 19:30:00",24918737,22510078,6532631
"2023-11-22 19:40:00",24850268,22510275,6527873
"2023-11-22 19:50:00",24765959,22510382,6514114
"2023-11-22 20:00:00",24641894,22510297,6482161
"2023-11-22 20:10:00",24460648,22510184,6424143
"2023-11-22 20:20:00",24299110,22509937,6386945
"2023-11-22 20:30:00",24140346,22509593,6340874
"2023-11-22 20:40:00",23924349,22509082,6282292
"2023-11-22 20:50:00",23731146,22508608,6220398
"2023-11-22 21:00:00",23470793,22507866,6123021
"2023-11-22 21:10:00",23182413,22507106,6023996
"2023-11-22 21:20:00",22898175,22506126,5928485
"2023-11-22 21:30:00",22623713,22505309,5834736
"2023-11-22 21:40:00",22352191,22504403,5746953
"2023-11-22 21:50:00",22104200,22503482,5656738
"2023-11-22 22:00:00",21850362,22502374,5553754
"2023-11-22 22:10:00",21566119,22501253,5442621
"2023-11-22 22:20:00",21301346,22499919,5345531
"2023-11-22 22:30:00",21029255,22498332,5257441
"2023-11-22 22:40:00",20770208,22496818,5161512
"2023-11-22 22:50:00",20544608,22495342,5074527
"2023-11-22 23:00:00",20318375,22493790,4986115
"2023-11-22 23:10:00",20081591,22492067,4902044
"2023-11-22 23:20:00",19897473,22490357,4835185
"2023-11-22 23:30:00",19721550,22488503,4774224
"2023-11-22 23:40:00",19596698,22486660,4727082
"2023-11-22 23:50:00",19473893,22484676,4675995
"2023-11-23 00:00:00",19344353,22482509,4620863
"2023-11-23 00:10:00",19315723,22480716,4613943
"2023-11-23 00:20:00",19284791,22478628,4601232
"2023-11-23 00:30:00",19181484,22476270,4596541
"2023-11-23 00:40:00",19211901,22474363,4609411
"2023-11-23 00:50:00",19248160,22472404,4624410
"2023-11-23 01:00:00",19299823,22470402,4633814
"2023-11-23 01:10:00",19354518,22468415,4662077
"2023-11-23 01:20:00",19405582,22466419,4685604
"2023-11-23 01:30:00",19459261,22464435,4713454
"2023-11-23 01:40:00",19516238,22462470,4747536
"2023-11-23 01:50:00",19582608,22460524,4783114
"2023-11-23 02:00:00",19661406,22458655,4816085
"2023-11-23 02:10:00",19751376,22456843,4871301
"2023-11-23 02:20:00",19841571,22455062,4932134
"2023-11-23 02:30:00",19912707,22453232,4972062
"2023-11-23 02:40:00",19960230,22451470,5014136
"2023-11-23 02:50:00",20001973,22449824,5042670
"2023-11-23 03:00:00",20025593,22448320,5055734
"2023-11-23 03:10:00",20030828,22446987,5067664
"2023-11-23 03:20:00",20032169,22445705,5068361
"2023-11-23 03:30:00",20010219,22444493,5062927
"2023-11-23 03:40:00",20005887,22443387,5061906
"2023-11-23 03:50:00",20047481,22442435,5073039
"2023-11-23 04:00:00",20101242,22441486,5087445
"2023-11-23 04:10:00",20213400,22440596,5133553
"2023-11-23 04:20:00",20324625,22439607,5189286
"2023-11-23 04:30:00",20408163,22438602,5239217
"2023-11-23 04:40:00",20432130,22437594,5275289
"2023-11-23 04:50:00",20424699,22436603,5280343
"2023-11-23 05:00:00",20381556,22435771,5270421
"2023-11-23 05:10:00",20274261,22435012,5228356
"2023-11-23 05:20:00",20171676,22434434,5186585
"2023-11-23 05:30:00",20072723,22434204,5138533
"2023-11-23 05:40:00",19949694,22433897,5076213
"2023-11-23 05:50:00",19831299,22433817,5012990
"2023-11-23 06:00:00",19749137,22433889,4960580
"2023-11-23 06:10:00",19676853,22434127,4912611
"2023-11-23 06:20:00",19621473,22434520,4880933
"2023-11-23 06:30:00",19578747,22434978,4856125
"2023-11-23 06:40:00",19556174,22435524,4834838
"2023-11-23 06:50:00",19538592,22436149,4819667
"2023-11-23 07:00:00",19531621,22436844,4790636
"2023-11-23 07:10:00",19554550,22437648,4785519
"2023-11-23 07:20:00",19607000,22438520,4786940
"2023-11-23 07:30:00",19654611,22439502,4794755
"2023-11-23 07:40:00",19716616,22440554,4808105
"2023-11-23 07:50:00",19800057,22441590,4833447
"2023-11-23 08:00:00",19912762,22442726,4859238
"2023-11-23 08:10:00",19976842,22443845,4885300
"2023-11-23 08:20:00",20119869,22445254,4926527
"2023-11-23 08:30:00",20239084,22445777,4960184
"2023-11-23 08:40:00",20330629,22446330,4981885
"2023-11-23 08:50:00",20451834,22447109,5006907
"2023-11-23 09:00:00",20550229,22448006,5009438
"2023-11-23 09:10:00",20665057,22449006,5019639
"2023-11-23 09:20:00",20793582,22449722,5030439
"2023-11-23 09:30:00",20884250,22450637,5037062
"2023-11-23 09:40:00",21054531,22451669,5054927
"2023-11-23 09:50:00",21242630,22452547,5083545
"2023-11-23 10:00:00",21374296,22453492,5098711
"2023-11-23 10:10:00",21579613,22454584,5148589
"2023-11-23 10:20:00",21813900,22455853,5223122
"2023-11-23 10:30:00",22011778,22457177,5285930
"2023-11-23 10:40:00",22220268,22458688,5366670
"2023-11-23 10:50:00",22451090,22460357,5454233
"2023-11-23 11:00:00",22714424,22462370,5546638
"2023-11-23 11:10:00",23008019,22464497,5683098
"2023-11-23 11:20:00",23283956,22466781,5813830
"2023-11-23 11:30:00",23609080,22469111,5969260
"2023-11-23 11:40:00",23921643,22471631,6135754
"2023-11-23 11:50:00",24223403,22474060,6272984
"2023-11-23 12:00:00",24514039,22476713,6407226
"2023-11-23 12:10:00",24843185,22479379,6580895
"2023-11-23 12:20:00",25150078,22482137,6728791
"2023-11-23 12:30:00",25497753,22485069,6900174
"2023-11-23 12:40:00",25827216,22487952,7063405
"2023-11-23 12:50:00",26164444,22490778,7228272
"2023-11-23 13:00:00",26522085,22493611,7396475
"2023-11-23 13:10:00",26842008,22496171,7556009
"2023-11-23 13:20:00",27188976,22499073,7727310
"2023-11-23 13:30:00",27459648,22501809,7860829
"2023-11-23 13:40:00",27707668,22504544,7979565
"2023-11-23 13:50:00",27876426,22507282,8059125
"2023-11-23 14:00:00",28058612,22510458,8121859
"2023-11-23 14:10:00",28175737,22513615,8162512
"2023-11-23 14:20:00",28250152,22516976,8174072
"2023-11-23 14:30:00",28258020,22520679,8163908
"2023-11-23 14:40:00",28220106,22524620,8125633
"2023-11-23 14:50:00",28130713,22528948,8057241
"2023-11-23 15:00:00",27963322,22533758,7945913
"2023-11-23 15:10:00",27607724,22538916,7781931
"2023-11-23 15:20:00",27432086,22545146,7689165
"2023-11-23 15:30:00",27220666,22551822,7582099
"2023-11-23 15:40:00",26962746,22558820,7466183
"2023-11-23 15:50:00",26732034,22566176,7358026
"2023-11-23 16:00:00",26513961,22573704,7245537
"2023-11-23 16:10:00",26220416,22581092,7119226
"2023-11-23 16:20:00",26047494,22588652,7046326
"2023-11-23 16:30:00",25890892,22596152,6982077
"2023-11-23 16:40:00",25758344,22603403,6919600
"2023-11-23 16:50:00",25656795,22610396,6871986
"2023-11-23 17:00:00",25555790,22617128,6819037
"2023-11-23 17:10:00",25435835,22623564,6776997
"2023-11-23 17:20:00",25378560,22629732,6756975
"2023-11-23 17:30:00",25332523,22635603,6741102
"2023-11-23 17:40:00",25290981,22641048,6728193
"2023-11-23 17:50:00",25237078,22646098,6714367
"2023-11-23 18:00:00",25210952,22650915,6702668
"2023-11-23 18:10:00",25165625,22655407,6695625
"2023-11-23 18:20:00",25139876,22659634,6695752
"2023-11-23 18:30:00",25112770,22663659,6697941
"2023-11-23 18:40:00",25067268,22667404,6697900
"2023-11-23 18:50:00",25021662,22671090,6687444
"2023-11-23 19:00:00",24972286,22674604,6675648
"2023-11-23 19:10:00",24908826,22678099,6667894
"2023-11-23 19:20:00",24833044,22681441,6657287
"2023-11-23 19:30:00",24753890,22684835,6640759
"2023-11-23 19:40:00",24660953,22688293,6625330
"2023-11-23 19:50:00",24545073,22691812,6595179
"2023-11-23 20:00:00",24420447,22695442,6553733
"2023-11-23 20:10:00",24218912,22699328,6494427
"2023-11-23 20:20:00",24042009,22703594,6442125
"2023-11-23 20:30:00",23871688,22708210,6388590
"2023-11-23 20:40:00",23659847,22713164,6319025
"2023-11-23 20:50:00",23429764,22718395,6237405
"2023-11-23 21:00:00",23159945,22724070,6140538
"2023-11-23 21:10:00",22846868,22730211,6028795
"2023-11-23 21:20:00",22599374,22737008,5944077
"2023-11-23 21:30:00",22324917,22744107,5845622
"2023-11-23 21:40:00",22039846,22751570,5742176
"2023-11-23 21:50:00",21759208,22759383,5640195
"2023-11-23 22:00:00",21496375,22767534,5534857
"2023-11-23 22:10:00",21169023,22775823,5409551
"2023-11-23 22:20:00",20874120,22784287,5285743
"2023-11-23 22:30:00",20637888,22793159,5192031
"2023-11-23 22:40:00",20386253,22802074,5099013
"2023-11-23 22:50:00",20147851,22811068,5002038
"2023-11-23 23:00:00",19898069,22820009,4901511
"2023-11-23 23:10:00",19660771,22829042,4805905
"2023-11-23 23:20:00",19448515,22837882,4725855
"2023-11-23 23:30:00",19278606,22846633,4667792
"2023-11-23 23:40:00",19131096,22855197,4613946
"2023-11-23 23:50:00",19002025,22863594,4555579
"2023-11-24 00:00:00",18922230,22871981,4518298
"2023-11-24 00:10:00",18839183,22879936,4483403
"2023-11-24 00:20:00",18796595,22887610,4466316
"2023-11-24 00:30:00",18785694,22895288,4464465
"2023-11-24 00:40:00",18798877,22902638,4472987
"2023-11-24 00:50:00",18818324,22909687,4482342
"2023-11-24 01:00:00",18864941,22916527,4495939
"2023-11-24 01:10:00",18911803,22923176,4520667
"2023-11-24 01:20:00",18955580,22929697,4549349
"2023-11-24 01:30:00",18998623,22936139,4573059
"2023-11-24 01:40:00",19052077,22942593,4607036
"2023-11-24 01:50:00",19124917,22948973,4647709
"2023-11-24 02:00:00",19200497,22955536,4687214
"2023-11-24 02:10:00",19290148,22962214,4743249
"2023-11-24 02:20:00",19356195,22968872,4794817
"2023-11-24 02:30:00",19431672,22975697,4853143
"2023-11-24 02:40:00",19489918,22982621,4896813
"2023-11-24 02:50:00",19537104,22989787,4933095
"2023-11-24 03:00:00",19553606,22997119,4945514
"2023-11-24 03:10:00",19560588,23004701,4956859
"2023-11-24 03:20:00",19562083,23012519,4960229
"2023-11-24 03:30:00",19553549,23020664,4954745
"2023-11-24 03:40:00",19560236,23029111,4953726
"2023-11-24 03:50:00",19594520,23037767,4962415
"2023-11-24 04:00:00",19646224,23046502,4974806
"2023-11-24 04:10:00",19746658,23055189,5018879
"2023-11-24 04:20:00",19847827,23063713,5069847
"2023-11-24 04:30:00",19923992,23072088,5122783
"2023-11-24 04:40:00",19944886,23080411,5164058
"2023-11-24 04:50:00",19954677,23088951,5173258
"2023-11-24 05:00:00",19924444,23097613,5167159
"2023-11-24 05:10:00",19843559,23106572,5134024
"2023-11-24 05:20:00",19765233,23115975,5104638
"2023-11-24 05:30:00",19663837,23125700,5059205
"2023-11-24 05:40:00",19588310,23135990,5013959
"2023-11-24 05:50:00",19501409,23146667,4966717
"2023-11-24 06:00:00",19449970,23157643,4927933
"2023-11-24 06:10:00",19409966,23169010,4889355
"2023-11-24 06:20:00",19365533,23180595,4861808
"2023-11-24 06:30:00",19340418,23192444,4843911
"2023-11-24 06:40:00",19338647,23204489,4825249
"2023-11-24 06:50:00",19345162,23216667,4805775
"2023-11-24 07:00:00",19368125,23229035,4797958
"2023-11-24 07:10:00",19405147,23241455,4789981
"2023-11-24 07:20:00",19469733,23253971,4802226
"2023-11-24 07:30:00",19514922,23266407,4814937
"2023-11-24 07:40:00",19598221,23278986,4836832
"2023-11-24 07:50:00",19707023,23291659,4871120
"2023-11-24 08:00:00",19829561,23304289,4903280
"2023-11-24 08:10:00",19956195,23317028,4946222
"2023-11-24 08:20:00",19892404,23329103,4928752
"2023-11-24 08:30:00",20036860,23341961,4966151
"2023-11-24 08:40:00",20173697,23354851,5003249
"2023-11-24 08:50:00",20332143,23367839,5035863
"2023-11-24 09:00:00",20466300,23380591,5053833
"2023-11-24 09:10:00",20540521,23393062,5065987
"2023-11-24 09:20:00",20720028,23406089,5071229
"2023-11-24 09:30:00",20845903,23419268,5080790
"2023-11-24 09:40:00",20987800,23432517,5107343
"2023-11-24 09:50:00",21205119,23446038,5156371
"2023-11-24 10:00:00",21374519,23459342,5193437
"2023-11-24 10:10:00",21603787,23472922,5261174
"2023-11-24 10:20:00",21879292,23486540,5355066
"2023-11-24 10:30:00",22131518,23500184,5449160
"2023-11-24 10:40:00",22395856,23513951,5556915
"2023-11-24 10:50:00",22710477,23528015,5689937
"2023-11-24 11:00:00",23007546,23542100,5806574
"2023-11-24 11:10:00",23358174,23556245,5970917
"2023-11-24 11:20:00",23635959,23570205,6103291
"2023-11-24 11:30:00",24006505,23584310,6292215
"2023-11-24 11:40:00",24327394,23598211,6457624
"2023-11-24 11:50:00",24692157,23612152,6670733
"2023-11-24 12:00:00",25003817,23625873,6810437
"2023-11-24 12:10:00",25390798,23639765,7003479
"2023-11-24 12:20:00",25727046,23653370,7171364
"2023-11-24 12:30:00",26074525,23666776,7341104
"2023-11-24 12:40:00",26405832,23679844,7503925
"2023-11-24 12:50:00",26754921,23692875,7676928
"2023-11-24 13:00:00",27054114,23705414,7808071
"2023-11-24 13:10:00",27430553,23717903,7996746
"2023-11-24 13:20:00",27752805,23729793,8147981
"2023-11-24 13:30:00",28061418,23741567,8287367
"2023-11-24 13:40:00",28333348,23752913,8411220
"2023-11-24 13:50:00",28592003,23764260,8527467
"2023-11-24 14:00:00",28779877,23775070,8600464
"2023-11-24 14:10:00",28950538,23785989,8674001
"2023-11-24 14:20:00",29107529,23796938,8734767
"2023-11-24 14:30:00",29176539,23807776,8755147
"2023-11-24 14:40:00",29244062,23818761,8773318
"2023-11-24 14:50:00",29259994,23829872,8759670
"2023-11-24 15:00:00",29185089,23841166,8707554
"2023-11-24 15:10:00",29075504,23853211,8634143
"2023-11-24 15:20:00",28991672,23865373,8578080
"2023-11-24 15:30:00",28843867,23877547,8456153
"2023-11-24 15:40:00",28662650,23889917,8355362
"2023-11-24 15:50:00",28491358,23902363,8273559
"2023-11-24 16:00:00",28250490,23914618,8141957
"2023-11-24 16:10:00",27981174,23926929,8022749
"2023-11-24 16:20:00",27788204,23939021,7937788
"2023-11-24 16:30:00",27579489,23950758,7847064
"2023-11-24 16:40:00",27375585,23961891,7761793
"2023-11-24 16:50:00",27220973,23972842,7691845
"2023-11-24 17:00:00",27065925,23983326,7612221
"2023-11-24 17:10:00",26886128,23992889,7532458
"2023-11-24 17:20:00",26754502,24002093,7476890
"2023-11-24 17:30:00",26627434,24010932,7418078
"2023-11-24 17:40:00",26520206,24019087,7374445
"2023-11-24 17:50:00",26420784,24026971,7333056
"2023-11-24 18:00:00",26320106,24034532,7297829
"2023-11-24 18:10:00",26225322,24041944,7271693
"2023-11-24 18:20:00",26156661,24049335,7255772
"2023-11-24 18:30:00",26083065,24056269,7228122
"2023-11-24 18:40:00",26022118,24063231,7210985
"2023-11-24 18:50:00",25963506,24070012,7199819
"2023-11-24 19:00:00",25905785,24076614,7183354
"2023-11-24 19:10:00",25825818,24083050,7164118
"2023-11-24 19:20:00",25778974,24089307,7163899
"2023-11-24 19:30:00",25733653,24095638,7159529
"2023-11-24 19:40:00",25678487,24101545,7155063
"2023-11-24 19:50:00",25591971,24107674,7136783
"2023-11-24 20:00:00",25545001,24114248,7122080
"2023-11-24 20:10:00",25448075,24120731,7095859
"2023-11-24 20:20:00",25365923,24127671,7086235
"2023-11-24 20:30:00",25277487,24134867,7066906
"2023-11-24 20:40:00",25160636,24142341,7037313
"2023-11-24 20:50:00",25047766,24150156,7004134
"2023-11-24 21:00:00",24911176,24158364,6953940
"2023-11-24 21:10:00",24735805,24167006,6897839
"2023-11-24 21:20:00",24565427,24175927,6843454
"2023-11-24 21:30:00",24392623,24185220,6786768
"2023-11-24 21:40:00",24219388,24194860,6726898
"2023-11-24 21:50:00",24031393,24204699,6660260
"2023-11-24 22:00:00",23836817,24214706,6581904
"2023-11-24 22:10:00",23577758,24224889,6483908
"2023-11-24 22:20:00",23362133,24235497,6404250
"2023-11-24 22:30:00",23136166,24246088,6310289
"2023-11-24 22:40:00",22917910,24256862,6291374
"2023-11-24 22:50:00",22687590,24267582,6194826
"2023-11-24 23:00:00",22466015,24278449,6098267
"2023-11-24 23:10:00",22206217,24289189,5988576
"2023-11-24 23:20:00",21972743,24299830,5894928
"2023-11-24 23:30:00",21778083,24310490,5815004
"2023-11-24 23:40:00",21598816,24320972,5739872
"2023-11-24 23:50:00",21437210,24331357,5667770
"2023-11-25 00:00:00",21294140,24341414,5598611
"2023-11-25 00:10:00",21155159,24351219,5540015
"2023-11-25 00:20:00",21052289,24360747,5504003
"2023-11-25 00:30:00",20977229,24369987,5482913
"2023-11-25 00:40:00",20932544,24378957,5464643
"2023-11-25 00:50:00",20907997,24387697,5453480
"2023-11-25 01:00:00",20917512,24396231,5453868
"2023-11-25 01:10:00",20942151,24404602,5476722
"2023-11-25 01:20:00",20978059,24412806,5499334
"2023-11-25 01:30:00",21030983,24420999,5532092
"2023-11-25 01:40:00",21065695,24429136,5575380
"2023-11-25 01:50:00",21190586,24437585,5635405
"2023-11-25 02:00:00",21299490,24445973,5692941
"2023-11-25 02:10:00",21406023,24454360,5760339
"2023-11-25 02:20:00",21514896,24462908,5828846
"2023-11-25 02:30:00",21612098,24471538,5888882
"2023-11-25 02:40:00",21731063,24480460,5956678
"2023-11-25 02:50:00",21829725,24489605,6010620
"2023-11-25 03:00:00",21912328,24499007,6043780
"2023-11-25 03:10:00",21983371,24508685,6080900
"2023-11-25 03:20:00",22061732,24518703,6110603
"2023-11-25 03:30:00",22125762,24528737,6130988
